"id","terminal_id","tokens","cash","created_at","signature","__dt"
"31944","14","23.0","22.00","1611032373","0cb91c79b94dce0031e83cf5a989687dba5ed28bee623a3ce3ae0a168f6b218d","2021-01-19 00:00:00.000"
"64005","4","6.0","6.00","1614675099","12fcce19bb88b52345ffd6fa589c32d537735455e474940f3364f9f466597a65","2021-03-02 00:00:00.000"
"45707","11","20.0","20.00","1612250329","73847c0eb89b5055c2135baecc2051c765bfff3cd9696755d5609bfb15d0f7b1","2021-02-02 00:00:00.000"
"64646","12","7.0","7.00","1614855186","02db2da4422fc5651603d12b112e34c0405bfe4ab65809500e7d7b34434c9118","2021-03-04 00:00:00.000"
"45622","16","20.0","20.00","1612244420","476d3411a5f94d6fb43faf2bf90f47d1a13e104d9867890dd0083d20892c8964","2021-02-02 00:00:00.000"
"45593","7","5.0","5.00","1612242159","809e34090637e31d506f7efabe2be7533cc9e85080f1f51a15fe906d06695efb","2021-02-02 00:00:00.000"
"64097","16","1.0","1.00","1614690101","8c1951575a073aeebecdf0a105d5f8d49763fef482d4276d5d65d66af27b0f17","2021-03-02 00:00:00.000"
"63830","19","11.0","11.00","1614603481","d220ba10ecd557f5923a900bce44bb337991736b1dfbec963cbff45e79d1c4d0","2021-03-01 00:00:00.000"
"64877","13","14.0","14.00","1614928617","eaf41f6abf6a65c776c8fdb1212edaf504a30ffa18a0363e02c465550d5118b1","2021-03-05 00:00:00.000"
"64613","2","9.0","9.00","1614848885","13dff553918e9e3fef5a9494414e72b090f1b163f377096240b42ba5e7cd4604","2021-03-04 00:00:00.000"
"24541","10","1.0","1.00","1610284359","4ce756ee9eb39b6597cf8d74fee8b95b01412c6e155b51384f60e363c071d4a1","2021-01-10 00:00:00.000"
"24544","16","20.0","20.00","1610284371","d8da494b651b33037cac38195b25f8eb6b2c7043596619cba825181a64616064","2021-01-10 00:00:00.000"
"54851","11","10.0","10.00","1613185100","def244903f3b43ddedac4d1791957cc18859c76dbaf349fdd9e5d776c7c8a321","2021-02-13 00:00:00.000"
"54911","11","6.0","6.00","1613187184","c12f1351e3f7bae1ba2c80ddf1c30f4b55147cf1f9cbe5ccb004059dbef89388","2021-02-13 00:00:00.000"
"58640","3","40.0","40.00","1613701691","49fa9d236fcdc4c73fc3dc3c497dde8333b902dcc3661c93aa966b875fde564a","2021-02-19 00:00:00.000"
"45545","18","9.0","9.00","1612238873","8f72bae995c2b37863da8272383e5ecc7a816cfab80cb28cbc23bd2c22b2e6c0","2021-02-02 00:00:00.000"
"64708","2","5.0","5.00","1614866385","51812c139d9c7bc3a489a781b3c9049b6e7b1ac33cbfecffa494e4458863130b","2021-03-04 00:00:00.000"
"64608","14","15.0","15.00","1614846921","b9756e452c3576c426b71341bfd1c97bdd1633183abbf334f1917b012d2c311e","2021-03-04 00:00:00.000"
"64630","18","1.0","1.00","1614852428","76cdb31f1223da9a185ea8735ed5ea166b1ecdbc65b4a54d1658207754e7975d","2021-03-04 00:00:00.000"
"58655","17","8.0","8.00","1613736904","ba94929d32d158419e391ebda95f8a3a5cb95df65616fb18c47effd5c01180e6","2021-02-19 00:00:00.000"
"63626","17","12.0","12.00","1614570074","6833ea0bfacab66f9364e42c8aa7b0df745aeb25eca256f2ff90a05e8a7d7606","2021-03-01 00:00:00.000"
"63864","7","10.0","10.00","1614608918","35d7258e1ef4fb64cc288ab0f9f81ac921789e3fcfe5e984e3b3dfd42e7045a4","2021-03-01 00:00:00.000"
"64505","10","10.0","10.00","1614821154","232b87b79012526a400cb065f541bd728b2dc9335a364cbed76db0792a23e40e","2021-03-04 00:00:00.000"
"54857","11","20.0","20.00","1613185357","e2dd22df41540499d6195cc17507642a49b2a1feb1397d2e5688814b9a69b166","2021-02-13 00:00:00.000"
"64704","19","10.0","10.00","1614864010","f8c2b401f7c37f206cb533d1d31048c91d973410f7be9ee260a145e3059e2477","2021-03-04 00:00:00.000"
"63844","18","6.0","6.00","1614605538","32168de61728c4c925c2a7764d25970a1defe44f7d63682d2c282151555a305f","2021-03-01 00:00:00.000"
"64650","12","10.0","10.00","1614855482","6c85bf200b9ef8488ce473449d00b11b632d5b464642214d3e8de0267e0178f6","2021-03-04 00:00:00.000"
"45364","2","20.0","20.00","1612230550","4732754bb6d10e5cf625ed562467673a7bc733ea130d6bed96ebef39d70be1cd","2021-02-02 00:00:00.000"
"45657","16","10.0","10.00","1612246659","64c5c0e001915fd0b92ae9ec8785b9b758899a05637d92b1f65109a6a07d2a2a","2021-02-02 00:00:00.000"
"64555","18","3.0","3.00","1614835401","3442b6950c8139f4f71c41888d672a991dfe9e4d5959cc360f1fae29afed7f86","2021-03-04 00:00:00.000"
"58657","18","21.0","20.00","1613778923","970fd5faabb7d4b33de38c7117a905bc53a611c0606f8ebbb5d5698287ca6536","2021-02-19 00:00:00.000"
"65003","5","20.0","20.00","1614954759","593cff4beed99b1418f1f3bc23f7e54356e959624103df8bb8ae00f5cb04af74","2021-03-05 00:00:00.000"
"58644","2","6.0","6.00","1613714361","8e780ec2a3288f78cf1369f1aba730c48c8fe9b0449a7317764d2a9ebb40588c","2021-02-19 00:00:00.000"
"64616","6","19.0","19.00","1614849092","1d9f445e0676c4e570c15b9cc2834b21304ea08d70c3ec277522727368b98ced","2021-03-04 00:00:00.000"
"22807","13","14.0","14.00","1610242088","4dc975fd103a11266361fe2851624675f58a280bace14043b03566fb34bb02c2","2021-01-10 00:00:00.000"
"23793","12","12.0","12.00","1610266510","36f593d45e7a159a795079eb55b08bfa4f931c7a9c1360c47608c7759ff6bd55","2021-01-10 00:00:00.000"
"24212","9","1.0","1.00","1610275508","2a4b94cd552c573fa37c38c03c6bbb37bec1c6b46a1dd811348e0b729cb83510","2021-01-10 00:00:00.000"
"63845","18","2.0","2.00","1614605582","571176d3a2cd2718eb2900137b2af8725dc79cb182a7d567d7128807d7b820f4","2021-03-01 00:00:00.000"
"45368","4","10.0","10.00","1612230981","f69db06d5225cce26347c303e99e55afa7f47e4d45da60ab574e60ffffc5edb3","2021-02-02 00:00:00.000"
"63881","13","16.0","16.00","1614640904","0f13e2a5cbf1f1d17d832f8940994098d25ba8d10458e9329c923bc26f920a73","2021-03-01 00:00:00.000"
"64569","10","4.0","4.00","1614839065","88f9055daeb7a415b43128a9f8c07c09597fb4508dde7dfe4e9d4a4ae8f04cec","2021-03-04 00:00:00.000"
"24953","10","20.0","20.00","1610317841","a3eefca0646339425529d8457aee8f7a78b4a28734f1b4f57d2c9d8bd3d49ff5","2021-01-10 00:00:00.000"
"63867","19","6.0","6.00","1614621968","feb46e905da45aec7a95462ac5e7957d116c27dca9c2abfcdd20d2b9976f001b","2021-03-01 00:00:00.000"
"24016","9","12.0","12.00","1610271689","3e5222f30b1b2e95607f929148674d0a5112984d272a04a01550dcaeb23a5170","2021-01-10 00:00:00.000"
"64820","6","10.0","10.00","1614920471","891c655ce7751bd46e950add2a955394c81dad158bf3877f421ec7534949c68a","2021-03-05 00:00:00.000"
"24009","18","12.0","12.00","1610271367","bce61faa3e8d0c81a19a434cfb92c7bd73a1c8188950b078e851eba162c4eadb","2021-01-10 00:00:00.000"
"58649","2","14.0","14.00","1613727369","dbb2094306fe19ba48cc27c928cbc7a1b6e8208157f43f30440286ce5cf4472e","2021-02-19 00:00:00.000"
"64799","5","38.0","37.00","1614917143","ae6ea130147e6d25815af970eb402ad246988a805b4f23d0a646d6c49d60040d","2021-03-05 00:00:00.000"
"64880","15","6.0","6.00","1614929588","954b974d40dd96f34da910bac7e893b587837018d9deddf28a3ada2ae058c197","2021-03-05 00:00:00.000"
"64881","7","30.0","30.00","1614929600","8f3445dfd5733aa0d2c0d71b68542fc218d9892bb9215838a97b303d7251d446","2021-03-05 00:00:00.000"
"64977","13","5.0","5.00","1614949563","c63a8623b44fc20d907bb34fee7d2b4e62fd534866e99ccdc9766716d4a5cda4","2021-03-05 00:00:00.000"
"63840","11","7.0","7.00","1614604886","ea56551695781d0a17380af48bcc3bdfbc00be94ef2cc7606fd576a1ae6b5550","2021-03-01 00:00:00.000"
"24418","10","51.0","50.00","1610282118","05c8d696947eb587a17ddc9f6a54ccc565302e13071444993103bbca42cbfa1e","2021-01-10 00:00:00.000"
"58653","12","1.0","1.00","1613733641","1be3318cae8c8ed4de1c94b67836c02fbc6e6fbbe057e05258234aa41ce84117","2021-02-19 00:00:00.000"
"64497","5","7.0","7.00","1614816992","d09fc42a3c6570abb95cdd4d98eca88cf3a2732a9360df2dbc6993f68c62df4a","2021-03-04 00:00:00.000"
"58651","19","6.0","6.00","1613731362","3cc6219217d37c54c5df65738dcee6b0b46073ee56ce4cad1c1e9d648aac0e71","2021-02-19 00:00:00.000"
"58648","6","6.0","6.00","1613724368","f4e866e79734d0ca73223912e0362d9608133440e474665246b18afc01a06ea4","2021-02-19 00:00:00.000"
"23193","18","20.0","20.00","1610253254","d4b59749548f8fd4e8a2cb464aade605bdaa518f6399009da74e4eddfb78e0bf","2021-01-10 00:00:00.000"
"54746","14","20.0","20.00","1613180264","f3a2c72b7fa2d3471faa7ab8f29e6f24d2bed486d0934681646bf04f5443c035","2021-02-13 00:00:00.000"
"58638","3","6.0","6.00","1613701419","30c70db07ee92c3310f7ce6a0d910771a4982ecc01c4e3ee86a47caec866bf09","2021-02-19 00:00:00.000"
"23895","9","5.0","5.00","1610268727","e597927f9c60cc3f53810aba8a86716de5c1c6f9d3ff3413e3037be370f90439","2021-01-10 00:00:00.000"
"64821","6","10.0","10.00","1614920505","4c4fc6c197f260d7fa439ebda53b327efe32ffa9205d9d5ced2c913337f1bb09","2021-03-05 00:00:00.000"
"24363","14","20.0","20.00","1610280696","e07888681d1b67b17d6add56bc01988ee388fd8f00c327760db455fac3dd3b1a","2021-01-10 00:00:00.000"
"63794","10","6.0","6.00","1614594947","8a370311cef3a66b440ff5482d1c76551b91bcf38dade3f9157ec8a318249038","2021-03-01 00:00:00.000"
"58650","19","6.0","6.00","1613729270","967bc4bd491a915f239074e09b83e3f69ed4062c8a19d4fe7b03e0e9760a1c63","2021-02-19 00:00:00.000"
"24362","14","20.0","20.00","1610280608","f155493de3caed8eb37a6eec1257554429442e299ec24422089872c3dc232e07","2021-01-10 00:00:00.000"
"55163","15","10.0","10.00","1613197916","2309e8d75bf32bc1ca8c260916a41a72f9e90391ac1d3ecd837534166dcd80f7","2021-02-13 00:00:00.000"
"55217","12","15.0","15.00","1613200197","a0edf919ac24d456bd1cb431ddbca2fc7806a182eccfa1c2e167032c7c6d4e8c","2021-02-13 00:00:00.000"
"54994","11","10.0","10.00","1613190369","008f57bd6a4c7ad1a64c6442d01cefc02a34a849c9092397a31c735a40804225","2021-02-13 00:00:00.000"
"55585","15","10.0","10.00","1613217823","bd1f69c7924d4bb68e5c2fde38b490516288b2479c76e7d72ad17e02ff6e2198","2021-02-13 00:00:00.000"
"55654","9","20.0","20.00","1613220793","170a630f6fe0c7d645a772356af305da6c96cb1e5e7b7b1efb3b238661468c27","2021-02-13 00:00:00.000"
"55959","6","10.0","10.00","1613276856","c5ef99bce9494cb111ad8f10793a5ab2931769048d84c1a6f5d4e57a7a99eac8","2021-02-14 00:00:00.000"
"55089","2","40.0","40.00","1613195351","799ee6d404d59e146eec05f6b7b4c9443fd456ba2e6208787147b1c85594127b","2021-02-13 00:00:00.000"
"55197","4","10.0","10.00","1613199134","565fac7ead7c91abd403b687d189b68a37f0cf7af11b76e1de018929c6f11ad7","2021-02-13 00:00:00.000"
"28054","2","20.0","20.00","1610681484","0312c20bbbc93bb59e1a14957bdd5e8dc36a24b72906e03d99f919b847d7519e","2021-01-15 00:00:00.000"
"55895","9","12.0","12.00","1613274081","73292aa09a5a55758da334ceaaebde751261e9aebbdde71c34e96878b9fc52d0","2021-02-14 00:00:00.000"
"55418","4","10.0","10.00","1613209552","b1f639e628223d0cbafe4f6e5331e780f463c1dcd342f7e910774cfa88722247","2021-02-13 00:00:00.000"
"28315","15","85.0","80.00","1610696347","c8c8cf7877133f312300215f0e8f92fe70d4081d79bd2bcdd69ad1041f3db07c","2021-01-15 00:00:00.000"
"55198","4","20.0","20.00","1613199194","9930447c40f305a52c641ec4d62f822008dccaa5540cdba7e1ddc3c8fd1fba29","2021-02-13 00:00:00.000"
"38047","14","5.0","5.00","1611623074","1fc4ba5a3bc96274e84124d0c34f3c525d47a5e230dd1bb1c864476e7e82c072","2021-01-26 00:00:00.000"
"38457","4","20.0","20.00","1611648580","ece149545ce8cbb25cf69be14112029857252b99366863c53fe4f7b8135e10d5","2021-01-26 00:00:00.000"
"55685","9","5.0","5.00","1613225165","bf0b61c8d0dd83618974fa6a168e42603fe4d83e2f4cb774607e0b8856276503","2021-02-13 00:00:00.000"
"55208","19","13.0","13.00","1613199912","76380b388f6bbba5d1719ff57fd5dd4ac4e08171edf7797dfb3138984ff10ac8","2021-02-13 00:00:00.000"
"55490","14","5.0","5.00","1613213100","d975c37555d2665133c30a24b7e937d77c76b597fd3f78a44c9c83f8b0ea358f","2021-02-13 00:00:00.000"
"55491","7","10.0","10.00","1613213127","0fc4bcb3210c617d637ba28307ed95e554299f38a56bb18e1abe9ea23a2c13b9","2021-02-13 00:00:00.000"
"55749","11","10.0","10.00","1613262821","719143dbc64c83da410a1fc8e15dd45d668428d7b63066b111e78b402a324b40","2021-02-14 00:00:00.000"
"55018","3","20.0","20.00","1613192014","d493586e87983b23a240b0dff0514b74bdb5ab4cf489386b17e2013565e920e3","2021-02-13 00:00:00.000"
"28468","10","6.0","6.00","1610704038","fdc3fef6c5831283f07602b6bfbb4fb083753f6ec4aaa36f8481681d575e73ab","2021-01-15 00:00:00.000"
"54001","11","4.0","4.00","1613103755","b550b96888a349cec8652970b97668302f06465ba1f7a9ff73666725901237c5","2021-02-12 00:00:00.000"
"55783","14","20.0","20.00","1613266133","c1afd0f1e68752ec3a15703c5abfaf237bc1160b438a12c576ebf7d7585447d2","2021-02-14 00:00:00.000"
"56527","12","6.0","6.00","1613303344","9f9abe76df16d77202ce9a7e56ca8f4c805d300b0f055ca4f1e7118f8c472e24","2021-02-14 00:00:00.000"
"54312","11","6.0","6.00","1613116850","3940e43fa4cd54c6d4dc672a1d31d7524a57d614b1dc7671585be5def7423ce0","2021-02-12 00:00:00.000"
"65022","7","12.0","12.00","1614997610","ee99a47b0a732b58e9a5c389dc37d6731f2f24181d4c5b0b5817f362ca526683","2021-03-06 00:00:00.000"
"56262","19","12.0","12.00","1613292300","04242f97505717e20e60f426145ad38d70c08c5779f4f69e58945b24d644fa19","2021-02-14 00:00:00.000"
"54066","14","10.0","10.00","1613106244","f2e34e3be86c05285229c4a61c6bf23e924c57557c893e0cd609d8b3ab63788a","2021-02-12 00:00:00.000"
"54067","14","5.0","5.00","1613106259","07132178c0a612101629051674909db992b3133d49cf3c3186542a4ee0407a24","2021-02-12 00:00:00.000"
"65021","10","18.0","18.00","1614994982","a4055e818967f1e23991eb07b5e44672a1e6d8af5ec2372835911e0048dbfcc8","2021-03-06 00:00:00.000"
"38356","18","1.0","1.00","1611645485","6f064d47c9d8223f80300a120893155bb8bca07bb85affa2a320c1702b3a99ff","2021-01-26 00:00:00.000"
"28570","9","40.0","40.00","1610720185","e980264334ecf9049f8421f8680132ac099d3b5bb1d96ca53cd8d22d99f23171","2021-01-15 00:00:00.000"
"55875","14","6.0","6.00","1613273361","7bd83e01b159cea9e90e722c2f1dc07cbe555d5398e5ac92ff70161dcea93848","2021-02-14 00:00:00.000"
"55345","7","20.0","20.00","1613205306","cca67bdf36ec0da228bfa2a4505c4cd06be397597f5961db7e9a416ed88bf22b","2021-02-13 00:00:00.000"
"55727","9","1.0","1.00","1613259973","b06c1d19aed87041315e0da2dbcd742f3a6969883b28eb1c573e5d6fcf358a42","2021-02-13 00:00:00.000"
"55728","9","2.0","2.00","1613259988","097d9324ef8c2c6dac4cb74dc0eeabcbeefecf0b9db751c87db7df61c8d1665d","2021-02-13 00:00:00.000"
"55488","11","34.0","33.00","1613212922","18494fd7b79b174e970bf14ef90078d7c140cc04766f30e7dd7d3a301b2a8719","2021-02-13 00:00:00.000"
"38415","4","20.0","20.00","1611647194","34402f94812f94903d0aa53060cdc459a75ff126335fa916adb9bb4deee9bec3","2021-01-26 00:00:00.000"
"54104","14","20.0","20.00","1613108332","d0ea17cf58aa443fbdf16224611b9f4e7b883401895557f603cf2756d9e96946","2021-02-12 00:00:00.000"
"53946","6","16.0","16.00","1613101524","c9fe767ea5d1499b61279713f6f531f705db7e73e58ecc62029f6f9bbf9d9a82","2021-02-12 00:00:00.000"
"55542","7","20.0","20.00","1613215647","36a8877206cf68f2e6e8f17d675b76dba6123136b1e3cc223903aa2ea157446f","2021-02-13 00:00:00.000"
"54181","13","12.0","12.00","1613111780","5f871dab6b52ed1e620a8d5884051a381c2d1c0a0d981b42edb5e71e39432ccf","2021-02-12 00:00:00.000"
"56428","19","18.0","18.00","1613298917","375ae4671692eb577d2b2f353aa5743fe07505aaef0c47d8f3565037c0150a5c","2021-02-14 00:00:00.000"
"54339","17","24.0","23.00","1613118601","992493cf8d559bc59e2429a20af6db2841eb9254e0a7b5893fb5c32fcca6f69d","2021-02-12 00:00:00.000"
"55152","7","15.0","15.00","1613197580","00590413bfd26b12b6e7a01728854014bb701bf30722d2920b0eaffc143688ed","2021-02-13 00:00:00.000"
"65039","4","20.0","20.00","1615008657","860608fd6057b518a804a773d499e0da645787dc5e16a9275384e60749f5dd99","2021-03-06 00:00:00.000"
"55168","17","9.0","9.00","1613197960","19b05a383916fa43f1fa00f4e87f25b7046e237d43130d684cbf62327fd64de5","2021-02-13 00:00:00.000"
"56459","19","6.0","6.00","1613301072","2fd63690964c172a515da4c7295fa565d323d9085f87d1c8cace8586e01f2ae1","2021-02-14 00:00:00.000"
"54191","13","1.0","1.00","1613112692","7e4c9de16741570f721d4ae855a5508f92b502fdfe5fec0cfa5859df28290db1","2021-02-12 00:00:00.000"
"54192","13","9.0","9.00","1613112718","714931609b9c356c64b94b34d858aa595dbf47996c7ff9402b3c769bc4c8ccb5","2021-02-12 00:00:00.000"
"28220","3","1.0","1.00","1610692122","f1b9da44f5de4b257f69cbc49ef18f77817ec87856027a740f3b8192c961594c","2021-01-15 00:00:00.000"
"65035","6","18.0","18.00","1615004752","48de639f4b094ab73a2e41242db6933af8d3e310bdfadca098c74999f7351db6","2021-03-06 00:00:00.000"
"54325","2","20.0","20.00","1613117698","e8ba760b8a3c712c38ebfa3088f37b5797aa1f9eb324557a15efc6300ec2f695","2021-02-12 00:00:00.000"
"56579","18","6.0","6.00","1613305400","6d44cb01bf93cb20af89bc3dacead00e564a92ae474a50d0197762dc167ffa98","2021-02-14 00:00:00.000"
"55207","6","23.0","22.00","1613199631","a8cc8bd8fcfc65dcc98be1896f09534c9a27aae10495e923ab17c2cca1f997a3","2021-02-13 00:00:00.000"
"65043","2","1.0","1.00","1615009192","ef33a5951232d621e1e677f2085b65085891a02a710be20b6e03a511b470edb5","2021-03-06 00:00:00.000"
"55832","2","20.0","20.00","1613269198","1d1b6e3de2af0eca92a973f6e37eb95e0f203d9ed4277fe2a3de17ae602e74f4","2021-02-14 00:00:00.000"
"38626","3","15.0","15.00","1611656629","a42770bea003b502f99db76abfa3a5c2a60a3ffa1ca29265ead5889c59621edf","2021-01-26 00:00:00.000"
"65030","5","7.0","7.00","1615000622","0cbcbf33194e74cb84e3fc8a7f10e5759bcf590f8d0f4af15d1d5cba3c0eccc2","2021-03-06 00:00:00.000"
"65037","14","2.0","2.00","1615005973","32df2471964cfc7d5ea509de20091fa87f2ea1d3f86b050777c0101210ad8c86","2021-03-06 00:00:00.000"
"56241","4","12.0","12.00","1613291068","b8df278adaae1e93c521f091d24e2ac9d483594846496c388c7fd10b00f91b47","2021-02-14 00:00:00.000"
"56355","4","16.0","16.00","1613295960","38fcb419ac5866a2ab0e47d72bad53fd4182cd55930a2fb37cc1c7d44d461519","2021-02-14 00:00:00.000"
"55805","19","8.0","8.00","1613268147","2f9f572c6cc930e806964a4826d8a9a976cfe5b680069672a5df095c8d9b57ad","2021-02-14 00:00:00.000"
"65036","14","51.0","50.00","1615005445","405ec47f87605342bdcd4ec337680fb2c38c0da61d7b1a78c4c759a622ee17bd","2021-03-06 00:00:00.000"
"38191","16","9.0","9.00","1611634884","f79a2ede5df12e4168ee7e19a82fcc9fd6bdeed7b62b5cb99bcbd55cfa95f7fd","2021-01-26 00:00:00.000"
"56430","4","28.0","27.00","1613299031","31793054b95fba047a9ffe40f658795726613a397a8e783b7b32e021c9e2727e","2021-02-14 00:00:00.000"
"65020","6","5.0","5.00","1614993723","c72db644c049640177d18af1d6203d130f802b5b4fec901d83d80d50eb4c05a5","2021-03-06 00:00:00.000"
"54416","3","14.0","14.00","1613122998","e70ae70de7779d10f90549f8f4bc6d61dcf328a9bac106324b5e7e96fbd7e0ca","2021-02-12 00:00:00.000"
"54372","7","18.0","18.00","1613121272","3cc8e11d7d81438ce5986479f3822eba0a473b6c2cacfe74b018c31af668a06a","2021-02-12 00:00:00.000"
"56383","14","10.0","10.00","1613296531","2bf91ecc45ba161d7677e4100494111e72f51e18b96b05349747aa2e78758d21","2021-02-14 00:00:00.000"
"54078","2","14.0","14.00","1613107068","9007df1c4c12a2755c8eb63d440f0fcb466444eb33feca891bcda685ec221c87","2021-02-12 00:00:00.000"
"55226","12","8.0","8.00","1613200415","5befba855d9e13df201149dff327d7d0aef228ffc1b1ac7432d6a1c629f91285","2021-02-13 00:00:00.000"
"56560","7","1.0","1.00","1613304672","e7ec209a749599de09d285aa3c2247d273a49f372c31ac60f0b4ff961bfe0d77","2021-02-14 00:00:00.000"
"55584","15","1.0","1.00","1613217805","b29eda925a3dac5bca7293eba83512f74e9d20bdf7897804dc4f791cb7a6e1c1","2021-02-13 00:00:00.000"
"56664","9","40.0","40.00","1613309290","25d9e6aaeb268f9b49b9eef82a78dbc8f47dec6e88894fe9008c8d9fc44e84f0","2021-02-14 00:00:00.000"
"54340","17","14.0","14.00","1613118786","42057e2c2c76e80be16c981a3fbbe92740c90eaa390eb38f6757aa97ea76511d","2021-02-12 00:00:00.000"
"56724","15","18.0","18.00","1613346881","887ef7e70d39999087aca8b7260213197ad953ccbd5185f5e7d85f17beab7c4e","2021-02-14 00:00:00.000"
"65077","4","1.0","1.00","1615011854","b5da4bd87036973da4ae160d4773bdec7465ee362a0b97718a05e3b7776a7123","2021-03-06 00:00:00.000"
"65078","4","9.0","9.00","1615011866","f4cd47f14ac365ad7dae34e1b601f9af8303d5daa562a04399ba9a0f5dc80874","2021-03-06 00:00:00.000"
"65062","2","14.0","14.00","1615010237","371040873f232ffa64831319206dd0407e16fbe57ffc46396fecae3ea7d34ca4","2021-03-06 00:00:00.000"
"54396","13","20.0","20.00","1613122221","8d3f481c23477bb582d98c25728465514ff855e4ae731ae26b5d55509b9174df","2021-02-12 00:00:00.000"
"55774","10","10.0","10.00","1613265269","f82bb92489465ca1cdc773036eaa4276aed985cd03e6d6eaa1a0eea500efece6","2021-02-14 00:00:00.000"
"56665","9","6.0","6.00","1613309356","fec0b73e414fc0996f5fbc715191d544da9cedccf356c6ecdd82138b01ac786b","2021-02-14 00:00:00.000"
"56658","9","20.0","20.00","1613308756","992762668aa340a66f3d78bacd61c564825ab4eab7d8972041dc2ce3d884c677","2021-02-14 00:00:00.000"
"28159","5","1.0","1.00","1610686705","c38f5ee025aef80dbf0305d1ef75a62367053c471e94323cf106240dafa95f8b","2021-01-15 00:00:00.000"
"53908","2","5.0","5.00","1613097979","8353390d773c47cd269f1da8d585679725729409061c576ab7c1d96dd472ffc9","2021-02-12 00:00:00.000"
"56253","17","12.0","12.00","1613291747","55b99aa16d796e52b7409ac36ab3e1804a288c31c05543526edce89e52acd534","2021-02-14 00:00:00.000"
"38115","18","6.0","6.00","1611630089","732e45c60c3379bb68a252017d4e18b879635ffd6732878ea5b985c36b36ba3c","2021-01-26 00:00:00.000"
"65033","3","14.0","14.00","1615002144","4dec8e1e282ec96b46328aa249b7f4aaccfa09c3f75404875089c3ae00a50b08","2021-03-06 00:00:00.000"
"55374","2","10.0","10.00","1613207746","97ce85c8dd202394ed2e4f6659abc828d64e7a9005ad408f0fbc15e47eb1d285","2021-02-13 00:00:00.000"
"38600","18","1.0","1.00","1611655563","9522b416bd95b6a713de1172d003b51693052378f8ff5ef4163028e53c14a701","2021-01-26 00:00:00.000"
"56386","6","17.0","17.00","1613296704","34649757b3dfc38630c577b454802829e46338136974e70c012fddaac2d9985d","2021-02-14 00:00:00.000"
"55949","3","15.0","15.00","1613276303","6eec0170cf46dae30eaee20fd7e96c247a0362d597a335ae85665e1678b454cb","2021-02-14 00:00:00.000"
